timestamps,,,,,Marker
1488767865.811,228.547,372.365,3146.041,741.254,0
1488767865.811,71.595,480.543,2352.790,186.563,0
1488767865.825,27.449,392.701,3299.039,-104.738,0
1488767865.825,229.073,354.183,3517.581,712.608,0
1488767865.839,165.995,442.563,3442.529,-29.923,0
1488767865.839,-31.165,432.906,3348.415,-602.303,0
1488767865.839,191.840,337.101,4079.522,367.122,0
1488767865.840,214.251,394.795,3186.063,510.833,0
1488767865.855,8.546,485.071,2951.826,-469.511,0
1488767865.855,98.230,333.231,3605.480,-300.776,0
1488767865.869,222.266,356.899,4124.049,-245.023,0
1488767865.869,85.565,479.861,3340.967,-782.099,0
1488767865.871,23.247,380.080,4283.442,-1083.531,0
1488767865.871,223.094,344.080,4488.775,-270.767,0
1488767865.885,171.716,445.916,4419.928,-998.809,0
1488767865.885,-23.511,441.925,4346.633,-1565.038,0
1488767865.899,183.734,333.580,5057.182,-613.519,0
1488767865.899,194.839,384.340,4149.546,-480.564,0
1488767865.901,-5.342,479.145,3927.213,-1449.991,0
1488767865.901,92.428,333.577,4595.501,-1277.568,0
1488767865.915,233.678,368.075,5115.008,-1208.808,0
1488767865.915,75.017,472.013,4313.570,-1765.380,0
1488767865.929,26.219,387.861,5273.728,-2051.905,0
1488767865.929,215.893,343.338,5468.407,-1248.846,0
1488767865.931,154.652,438.023,5380.799,-1991.089,0
1488767865.931,-33.625,438.178,5326.291,-2544.474,0
1488767865.945,178.814,333.745,6045.523,-1581.030,0
1488767865.945,210.467,398.238,5142.798,-1440.924,0
1488767865.959,-12.989,470.449,4895.669,-1452.652,0
1488767865.959,101.458,344.149,5585.794,-1268.707,0
1488767865.961,237.207,374.306,6096.828,-1212.083,0
1488767865.961,71.724,471.452,5287.633,-1775.731,0
1488767865.975,3.183,371.421,6235.658,-2072.993,0
1488767865.975,220.013,342.848,6444.941,-1245.923,0
1488767865.989,159.841,440.409,6367.091,-1980.814,0
1488767865.989,-32.632,433.898,6308.577,-2554.413,0
1488767865.989,181.449,329.446,7024.590,-1587.348,0
1488767865.989,194.069,384.821,6106.063,-1456.607,0
1488767866.005,-17.598,474.393,5879.403,-2430.234,0
1488767866.005,98.180,334.899,6560.743,-2254.124,0
1488767866.019,238.316,365.586,7074.241,-2191.209,0
1488767866.019,83.802,473.320,6266.501,-2748.671,0
1488767866.021,20.822,377.646,7233.611,-3042.175,0
1488767866.021,217.116,337.494,7428.963,-2235.219,0
1488767866.035,151.357,431.278,7335.122,-2973.770,0
1488767866.035,-43.357,417.231,7275.283,-3541.648,0
1488767866.049,184.098,331.991,8008.631,-2563.247,0
1488767866.049,208.563,391.655,7094.756,-2427.356,0
1488767866.051,-9.054,472.708,6852.011,-2436.186,0
1488767866.051,114.850,337.006,7564.583,-2238.242,0
1488767866.065,232.955,363.098,8049.380,-2192.965,0
1488767866.065,74.663,469.111,7230.376,-2756.976,0
1488767866.079,13.677,375.609,7233.751,-3044.402,0
1488767866.079,234.636,350.941,7446.673,-2219.610,0
1488767866.081,154.093,434.417,7327.176,-2978.559,0
1488767866.081,-35.834,429.847,7295.832,-3533.994,0
1488767866.095,194.385,338.631,8025.671,-2553.817,0
1488767866.095,197.476,386.885,7080.341,-2438.895,0
1488767866.109,-8.611,473.189,6859.481,-3414.949,0
1488767866.109,103.341,337.131,7564.854,-3222.084,0
1488767866.111,231.528,369.771,8050.624,-3173.408,0
1488767866.111,72.754,477.770,7230.255,-3738.189,0
1488767866.125,-15.455,353.628,8201.094,-4045.321,0
1488767866.125,215.942,340.696,8414.719,-3209.683,0
1488767866.139,157.921,439.367,8310.173,-3954.884,0
1488767866.139,-36.823,427.893,8280.523,-4510.562,0
1488767866.141,183.163,335.540,9000.358,-3538.100,0
1488767866.141,203.166,390.204,8069.572,-3410.908,0
1488767866.155,1.040,479.960,7844.423,-4386.364,0
1488767866.155,104.682,342.743,8553.869,-4198.133,0
1488767866.169,230.767,376.344,9029.926,-4151.045,0
1488767866.169,63.234,467.473,8197.080,-4730.289,0
1488767866.171,18.225,379.940,8242.388,-4992.160,0
1488767866.171,215.581,336.554,8408.777,-4191.390,0
1488767866.185,135.584,421.317,8281.490,-4955.298,0
1488767866.185,-31.028,432.258,7308.398,-5481.412,0
1488767866.199,194.942,339.235,8027.837,-4508.778,0
1488767866.199,200.438,383.304,7074.839,-4400.525,0
1488767866.200,-0.619,479.997,6853.647,-5371.066,0
1488767866.200,104.235,327.866,7570.767,-5183.292,0
1488767866.215,235.922,367.780,8051.103,-5133.160,0
1488767866.215,68.771,462.203,7213.811,-5705.556,0
1488767866.229,13.357,373.627,7254.936,-5976.227,0
1488767866.229,220.445,338.001,7432.176,-5170.183,0
1488767866.231,146.911,425.086,7306.900,-5933.029,0
1488767866.231,-45.421,415.090,7293.706,-6480.831,0
1488767866.245,171.521,321.274,8005.276,-5512.850,0
1488767866.245,206.532,398.853,7074.467,-5372.074,0
1488767866.259,-12.727,469.105,6846.285,-5384.700,0
1488767866.259,103.979,334.147,7569.426,-5184.546,0
1488767866.261,230.565,366.499,8046.422,-5132.638,0
1488767866.261,76.515,471.970,7216.445,-5703.025,0
1488767866.275,19.859,374.227,7273.780,-5965.267,0
1488767866.275,218.423,338.859,7434.739,-5165.981,0
1488767866.289,160.915,440.721,7318.443,-5907.454,0
1488767866.289,-31.223,432.138,7310.687,-6464.568,0
1488767866.291,164.428,314.264,8011.288,-5505.069,0
1488767866.291,224.108,408.470,7094.657,-5359.869,0
1488767866.305,5.040,489.373,6865.199,-5365.722,0
1488767866.305,99.463,333.917,7588.749,-5166.728,0
1488767866.319,218.838,357.185,8031.319,-5140.285,0
1488767866.319,78.196,475.831,7218.896,-5699.568,0
1488767866.321,16.046,378.190,7287.899,-5962.217,0
1488767866.321,238.707,357.205,7452.629,-5146.910,0
1488767866.335,160.128,437.664,7311.089,-5917.886,0
1488767866.335,-21.531,441.402,6349.411,-6450.762,0
1488767866.349,182.670,328.879,7046.556,-5494.969,0
1488767866.349,200.249,391.240,6084.258,-5376.210,0
1488767866.349,5.120,490.260,5881.967,-6350.327,0
1488767866.350,109.581,342.870,6619.163,-6150.375,0
1488767866.365,237.428,378.842,7068.610,-6103.165,0
1488767866.365,70.086,474.773,6216.549,-6692.109,0
1488767866.379,6.971,369.042,6297.550,-6953.027,0
1488767866.379,229.048,350.889,6460.825,-6133.041,0
1488767866.381,150.989,439.698,6321.943,-6902.596,0
1488767866.381,-34.372,430.333,5355.389,-7455.443,0
1488767866.395,183.180,331.353,6074.491,-7453.220,0
1488767866.395,214.377,402.376,5111.426,-7329.828,0
1488767866.409,-9.905,467.789,4889.410,-7339.252,0
1488767866.409,101.075,332.980,5633.046,-7130.418,0
1488767866.411,233.229,369.412,6085.621,-7094.472,0
1488767866.411,77.953,478.477,5240.531,-7668.090,0
1488767866.425,17.763,383.656,5325.821,-7923.829,0
1488767866.425,214.031,337.229,5466.376,-7136.334,0
1488767866.439,143.234,431.727,5328.336,-7894.371,0
1488767866.439,-30.731,424.479,4385.938,-8420.429,0
1488767866.441,167.841,320.120,5076.508,-7474.390,0
1488767866.441,201.061,395.018,4111.169,-7354.049,0
1488767866.455,-12.308,477.035,3903.197,-7354.501,0
1488767866.455,103.133,336.329,4647.495,-7142.541,0
1488767866.469,230.172,372.975,5086.404,-7108.633,0
1488767866.469,73.108,477.387,4248.169,-7680.819,0
1488767866.471,21.710,382.846,4351.392,-7926.153,0
1488767866.471,217.324,337.365,4485.410,-7135.880,0
1488767866.485,151.303,433.224,4346.880,-7889.373,0
1488767866.485,-29.027,437.695,3409.122,-8415.408,0
1488767866.499,176.482,324.971,4105.879,-7450.546,0
1488767866.499,204.357,392.287,3139.736,-7334.203,0
1488767866.501,-17.089,467.962,2919.964,-7353.183,0
1488767866.501,92.712,328.531,3675.549,-7132.441,0
1488767866.515,216.905,362.551,4102.468,-7111.631,0
1488767866.515,55.850,459.372,3259.558,-7691.222,0
1488767866.529,10.616,369.356,3380.393,-7922.852,0
1488767866.529,214.999,339.893,3514.709,-7122.426,0
1488767866.531,147.666,437.716,3358.849,-7892.449,0
1488767866.531,-31.815,438.268,2426.309,-8425.542,0
1488767866.545,169.704,321.673,3128.581,-7461.951,0
1488767866.545,204.550,390.960,2156.566,-7337.680,0
1488767866.559,3.605,483.311,1946.960,-7342.650,0
1488767866.559,97.389,336.397,2707.414,-7132.566,0
1488767866.559,227.580,365.689,3132.396,-7102.638,0
1488767866.560,61.185,461.100,2259.874,-7701.703,0
1488767866.575,14.141,377.105,2403.731,-7922.495,0
1488767866.575,216.849,339.796,2536.136,-7121.646,0
1488767866.589,158.585,447.170,2374.472,-7890.573,0
1488767866.589,-30.351,428.333,1449.090,-8423.517,0
1488767866.591,174.268,322.430,2150.973,-7459.559,0
1488767866.591,203.789,395.607,1175.873,-7342.207,0
1488767866.605,0.058,478.874,962.231,-7347.169,0
1488767866.605,99.762,333.990,1726.736,-7129.778,0
1488767866.619,217.888,359.823,2142.185,-7107.427,0
1488767866.619,56.070,461.524,1281.694,-7691.902,0
1488767866.621,16.936,374.048,1429.541,-7916.599,0
1488767866.621,222.677,344.735,1554.613,-7121.412,0
1488767866.635,157.240,439.868,1385.771,-7891.895,0
1488767866.635,-39.123,423.794,464.705,-8431.552,0
1488767866.649,162.631,317.446,1162.815,-7463.948,0
1488767866.649,205.571,396.300,193.725,-7336.505,0
1488767866.651,6.227,487.182,-7.758,-8310.420,0
1488767866.651,93.806,328.086,753.231,-8106.683,0
1488767866.665,216.622,352.117,1149.838,-8099.819,0
1488767866.665,71.428,471.691,307.246,-8667.756,0
1488767866.679,20.794,377.109,451.754,-8905.539,0
1488767866.679,233.215,355.836,581.250,-8095.845,0
1488767866.681,152.455,443.146,399.726,-8882.458,0
1488767866.681,-36.223,431.740,-513.714,-9409.414,0
1488767866.695,181.797,332.116,192.332,-8433.784,0
1488767866.695,195.673,394.847,173.262,-8337.861,0
1488767866.709,-3.338,481.170,-23.303,-9316.354,0
1488767866.709,108.977,344.563,770.014,-9084.669,0
1488767866.710,226.307,369.427,1163.337,-9071.244,0
1488767866.710,64.904,470.784,293.253,-9662.631,0
1488767866.725,4.565,366.303,445.723,-9898.342,0
1488767866.725,226.040,343.156,569.834,-9087.388,0
1488767866.739,149.921,430.305,393.972,-9866.132,0
1488767866.739,-26.766,433.269,-499.007,-10385.219,0
1488767866.741,178.907,327.598,194.963,-9414.837,0
1488767866.741,201.876,397.798,180.557,-9306.385,0
1488767866.755,-14.118,474.741,-32.498,-9320.084,0
1488767866.755,100.867,333.190,759.686,-9085.767,0
1488767866.769,241.676,380.105,1173.971,-9053.272,0
1488767866.769,74.824,480.818,301.729,-9646.021,0
1488767866.771,8.501,365.682,462.113,-9882.023,0
1488767866.771,225.368,344.847,579.342,-9075.481,0
1488767866.785,159.194,446.211,395.070,-9854.417,0
1488767866.785,-29.944,437.004,-499.499,-10384.305,0
1488767866.799,186.946,334.938,204.909,-10380.854,0
1488767866.799,200.700,391.798,166.018,-10291.630,0
1488767866.801,-7.386,473.099,-2971.380,-491.681,0
1488767866.814,88.933,317.078,-2181.781,-266.406,0
1488767866.814,223.698,363.047,-1786.775,-237.689,0
1488767866.816,62.157,471.671,-2655.131,-834.607,0
1488767866.816,21.310,378.846,-2464.293,-1048.488,0
1488767866.830,225.140,346.990,-2367.622,-256.365,0
1488767866.830,146.325,437.916,-2558.301,-1044.444,0
1488767866.844,-27.172,440.543,-3426.777,-1553.156,0
1488767866.844,192.317,341.354,-2729.987,-574.071,0
1488767866.844,209.739,399.470,-2759.057,-475.882,0
1488767866.845,-14.262,471.139,-2975.029,-499.163,0
1488767866.860,100.229,328.896,-2167.283,-257.032,0
1488767866.860,236.203,373.291,-1774.566,-227.736,0
1488767866.874,68.468,469.187,-2654.381,-831.800,0
1488767866.874,-1.834,358.116,-2481.928,-1062.548,0
1488767866.876,224.551,347.977,-2357.496,-248.625,0
1488767866.876,150.307,438.279,-2569.968,-1048.354,0
1488767866.890,-32.328,429.688,-3448.410,-1572.355,0
1488767866.890,196.623,339.774,-2733.526,-1559.319,0
1488767866.907,219.409,404.853,-2762.507,-1461.310,0
1488767866.907,0.636,481.015,-2968.486,-1470.379,0
1488767866.907,98.814,334.691,-2165.179,-1234.644,0
1488767866.908,232.955,370.185,-1785.170,-1217.599,0
1488767866.920,83.744,487.967,-2648.780,-1803.264,0
1488767866.920,17.731,378.601,-2453.376,-2022.953,0
1488767866.934,234.366,351.947,-2361.175,-1226.831,0
1488767866.934,150.817,436.250,-2571.678,-2028.523,0
1488767866.936,-23.720,436.727,-3419.776,-2529.879,0
1488767866.936,183.622,332.253,-2733.962,-1563.181,0
1488767866.950,200.662,395.773,-2775.333,-1472.213,0
1488767866.950,5.810,488.551,-2966.576,-2447.329,0
1488767866.964,107.765,339.366,-2158.431,-2212.341,0
1488767866.964,227.496,367.181,-1790.030,-2201.202,0
1488767866.966,61.688,472.293,-2670.186,-2800.843,0
1488767866.966,18.398,375.897,-2447.289,-3002.756,0
1488767866.980,237.035,351.278,-2364.086,-2208.246,0
1488767866.980,157.712,439.889,-2570.996,-3003.091,0
1488767866.994,-25.701,439.343,-3416.090,-3505.681,0
1488767866.994,201.033,345.367,-2715.261,-3499.572,0
1488767866.994,222.775,416.442,-2760.166,-3409.753,0
1488767866.995,4.368,488.403,-2958.268,-3417.000,0
1488767867.010,117.625,344.454,-2139.168,-3178.632,0
1488767867.010,243.475,380.183,-1777.945,-3169.771,0
1488767867.024,85.718,487.730,-2644.913,-3758.603,0
1488767867.024,27.787,380.918,-2436.072,-3972.391,0
1488767867.026,236.319,355.188,-2361.163,-3178.505,0
1488767867.026,165.175,446.593,-2566.065,-3971.734,0
1488767867.040,-26.847,436.349,-3407.542,-4488.068,0
1488767867.040,186.146,329.418,-2723.528,-3510.734,0
1488767867.054,193.564,392.362,-2782.985,-3429.453,0
1488767867.054,-10.395,471.893,-2963.304,-3435.960,0
1488767867.054,106.729,333.105,-2138.815,-3179.453,0
1488767867.054,230.118,371.075,-1780.333,-3171.706,0
1488767867.070,62.320,469.694,-2666.595,-3782.256,0
1488767867.070,13.428,369.102,-2428.878,-3975.968,0
1488767867.084,216.099,341.356,-2369.894,-3199.488,0
1488767867.084,141.623,431.328,-2581.565,-3992.586,0
1488767867.086,-47.328,413.227,-3421.774,-4501.440,0
1488767867.086,180.086,328.238,-2728.223,-4495.129,0
1488767867.100,192.287,390.199,-2788.563,-4410.284,0
1488767867.100,-19.687,465.634,-2977.428,-4415.038,0
1488767867.114,108.250,337.894,-2127.350,-4148.351,0
1488767867.114,222.113,365.212,-1785.065,-3172.389,0
1488767867.116,73.003,482.086,-2664.746,-3762.885,0
1488767867.116,10.797,369.814,-2433.869,-3977.230,0
1488767867.130,222.818,341.339,-2364.862,-3194.131,0
1488767867.130,157.971,442.195,-2572.894,-3978.279,0
1488767867.144,-22.105,436.173,-3396.502,-4485.794,0
1488767867.144,183.360,331.692,-2726.037,-3515.143,0
1488767867.146,213.139,402.987,-2785.629,-3421.606,0
1488767867.146,0.361,475.906,-2967.575,-3433.645,0
1488767867.160,106.539,324.571,-2139.630,-3186.582,0
1488767867.160,240.100,374.347,-1782.700,-3171.777,0
1488767867.174,62.402,465.539,-2682.090,-3788.606,0
1488767867.174,0.694,362.295,-2443.400,-3998.108,0
1488767867.176,218.900,342.657,-2374.348,-3200.198,0
1488767867.176,162.731,445.847,-2588.199,-3988.390,0
1488767867.190,-26.060,432.892,-3410.532,-4493.542,0
1488767867.190,181.754,328.118,-2731.844,-3521.716,0
1488767867.204,207.852,399.777,-2794.984,-3435.689,0
1488767867.204,4.798,488.515,-2964.058,-4409.723,0
1488767867.204,106.918,335.160,-2127.317,-4156.208,0
1488767867.204,217.741,363.234,-1807.527,-3191.305,0
1488767867.220,63.238,470.118,-2695.701,-3793.201,0
1488767867.220,8.071,369.429,-2438.906,-3997.676,0
1488767867.234,216.557,338.291,-2380.226,-3202.545,0
1488767867.234,157.867,444.955,-2601.153,-3994.454,0
1488767867.236,-45.270,418.659,-3413.287,-4501.899,0
1488767867.236,174.324,324.990,-2731.456,-3524.459,0
1488767867.250,204.032,393.675,-2793.913,-3428.379,0
1488767867.250,7.444,485.787,-2964.355,-4404.602,0
1488767867.264,111.543,337.346,-2119.169,-4155.799,0
1488767867.264,217.709,363.591,-1805.947,-3186.860,0
1488767867.266,79.011,481.490,-2672.179,-3774.907,0
1488767867.266,14.270,375.112,-2419.319,-3978.896,0
1488767867.280,214.487,343.278,-2379.752,-3206.298,0
1488767867.280,136.256,435.943,-2613.167,-4010.867,0
1488767867.294,-25.884,435.846,-3397.106,-4485.591,0
1488767867.294,183.635,329.779,-2720.848,-3511.151,0
1488767867.296,217.505,410.562,-2784.494,-3419.260,0
1488767867.296,18.393,492.150,-2951.263,-4396.391,0
1488767867.310,83.547,322.217,-2140.204,-4178.416,0
1488767867.310,228.014,371.065,-1798.555,-4167.359,0
1488767867.324,78.325,481.103,-2679.578,-4763.136,0
1488767867.324,15.494,370.536,-2406.654,-4954.874,0
1488767867.326,221.284,346.900,-2376.396,-4171.142,0
1488767867.326,167.108,455.976,-2597.839,-4965.983,0
1488767867.340,-36.922,430.462,-3399.281,-5475.500,0
1488767867.340,194.385,339.789,-2711.732,-5464.300,0
1488767867.354,235.107,422.087,-2775.744,-5367.382,0
1488767867.354,-21.020,474.470,-2989.704,-5410.347,0
1488767867.354,105.742,342.646,-2116.417,-5135.496,0
1488767867.354,246.502,380.473,-1785.026,-5133.134,0
1488767867.370,72.496,481.093,-2691.892,-5747.308,0
1488767867.370,40.258,393.239,-2383.031,-5915.876,0
1488767867.384,252.993,365.411,-2352.840,-5132.396,0
1488767867.384,143.590,435.005,-2626.788,-5972.062,0
1488767867.386,-29.351,433.924,-3394.110,-6455.479,0
1488767867.386,181.372,324.580,-2720.085,-5480.683,0
1488767867.400,205.332,394.331,-2812.289,-5402.943,0
1488767867.400,-17.974,464.905,-2993.898,-5418.445,0
1488767867.414,122.368,342.367,-2101.971,-5123.870,0
1488767867.414,227.737,370.433,-1805.257,-4162.056,0
1488767867.415,69.614,477.464,-2710.283,-4780.598,0
1488767867.415,23.842,374.156,-2394.634,-4949.694,0
1488767867.430,230.196,347.917,-2361.354,-4165.719,0
1488767867.430,145.117,429.483,-2608.109,-4975.060,0
1488767867.444,-40.819,427.916,-3413.197,-5496.372,0
1488767867.444,195.690,340.237,-2715.521,-5469.947,0
1488767867.446,199.155,397.624,-2816.689,-5405.690,0
1488767867.446,-9.557,481.826,-2992.898,-5413.293,0
1488767867.460,115.963,339.112,-2105.979,-5129.878,0
1488767867.460,226.516,364.975,-1808.543,-4174.021,0
1488767867.474,59.754,463.624,-2719.051,-4787.216,0
1488767867.474,31.039,383.587,-2379.358,-4933.266,0
1488767867.476,234.226,357.617,-2360.286,-4162.310,0
1488767867.476,160.341,456.105,-2611.675,-4967.256,0
1488767867.490,-17.155,435.741,-3367.404,-5452.366,0
1488767867.490,190.075,337.696,-2708.447,-4480.465,0
1488767867.504,203.062,393.138,-2813.721,-4415.404,0
1488767867.504,-3.239,480.141,-2968.837,-4420.042,0
1488767867.506,108.354,336.522,-2099.095,-4145.482,0
1488767867.506,249.234,382.012,-1785.043,-4142.848,0
1488767867.520,74.798,481.058,-2699.134,-4766.476,0
1488767867.520,19.100,373.468,-2391.600,-4950.554,0
1488767867.534,220.091,343.418,-2383.438,-4179.890,0
1488767867.534,140.181,429.961,-2642.673,-4999.111,0
1488767867.536,-25.583,433.370,-3370.996,-5465.061,0
1488767867.536,173.427,320.930,-2714.702,-4495.490,0
1488767867.550,199.952,393.658,-2822.904,-4419.498,0
1488767867.550,-14.965,468.877,-2990.545,-4436.473,0
1488767867.564,106.135,327.767,-2100.507,-4155.769,0
1488767867.564,239.434,377.169,-1795.655,-3176.833,0
1488767867.564,70.338,474.573,-2717.996,-3802.975,0
1488767867.565,12.048,365.820,-2378.101,-3969.206,0
1488767867.580,221.802,345.120,-2374.939,-3195.673,0
1488767867.580,150.385,446.133,-2630.535,-4005.171,0
1488767867.594,-21.770,433.570,-3367.594,-4481.009,0
1488767867.594,188.339,334.014,-2706.315,-3502.171,0
1488767867.596,197.650,399.532,-2826.994,-3441.171,0
1488767867.596,-0.696,488.835,-2974.626,-4417.898,0
1488767867.610,127.360,347.339,-2073.492,-4123.735,0
1488767867.610,230.984,375.551,-1808.619,-3178.208,0
1488767867.624,56.364,475.614,-2729.139,-3804.394,0
1488767867.624,18.105,375.291,-2370.160,-3958.295,0
1488767867.626,225.170,346.236,-2365.576,-3184.504,0
1488767867.626,151.116,438.146,-2636.397,-4009.387,0
1488767867.640,-35.793,425.767,-3375.865,-4491.834,0
1488767867.640,191.995,333.268,-2701.055,-4480.654,0
1488767867.654,215.170,408.782,-2806.497,-4404.957,0
1488767867.654,-17.348,469.599,-2988.544,-4433.582,0
1488767867.656,93.569,325.055,-2098.316,-4153.177,0
1488767867.656,229.897,368.930,-1804.309,-3176.201,0
1488767867.670,66.737,474.330,-2717.170,-3792.279,0
1488767867.670,11.364,373.281,-2371.811,-3959.815,0
1488767867.684,209.412,337.558,-1398.377,-3195.531,0
1488767867.684,172.073,451.944,-1644.518,-3989.987,0
1488767867.686,-34.811,424.299,-2391.742,-4491.395,0
1488767867.686,172.164,316.276,-1741.783,-3519.214,0
1488767867.700,217.086,406.555,-1832.240,-3430.281,0
1488767867.700,-7.947,476.893,-1992.577,-3440.506,0
1488767867.714,117.102,341.056,-1090.530,-3150.228,0
1488767867.714,209.749,358.550,-851.268,-2226.085,0
1488767867.716,49.546,463.422,-1761.986,-2842.978,0
1488767867.716,4.675,360.156,-1387.404,-2986.456,0
1488767867.730,197.577,320.670,-434.064,-2236.451,0
1488767867.730,134.253,435.008,-699.548,-3046.427,0
1488767867.744,-37.472,421.156,-1415.567,-3516.772,0
1488767867.744,191.868,335.048,-730.767,-3496.129,0
1488767867.746,184.074,380.815,-892.488,-3463.504,0
1488767867.746,-25.454,462.979,-1037.622,-4442.610,0
1488767867.760,100.104,328.862,-122.310,-4140.454,0
1488767867.760,252.383,388.751,175.732,-4134.476,0
1488767867.774,76.264,482.202,-758.854,-4772.354,0
1488767867.774,8.598,368.176,-403.576,-4941.202,0
1488767867.774,215.480,344.267,564.723,-4171.825,0
1488767867.774,121.433,423.046,268.732,-5013.990,0
1488767867.790,-44.241,420.357,-434.900,-5476.260,0
1488767867.790,172.843,321.381,234.107,-5466.564,0
1488767867.804,215.558,409.412,114.445,-5385.261,0
1488767867.804,1.950,482.701,-39.000,-5399.495,0
1488767867.806,101.198,327.196,1838.570,760.112,0
1488767867.819,230.443,373.491,2104.733,1722.674,0
1488767867.819,53.755,464.888,1177.246,1091.787,0
1488767867.821,25.332,375.879,1566.795,948.257,0
1488767867.821,238.654,355.687,2530.042,1719.565,0
1488767867.835,140.168,432.929,2228.595,874.362,0
1488767867.835,-26.030,435.818,1534.440,416.198,0
1488767867.849,190.542,330.065,2209.131,427.644,0
1488767867.849,208.223,401.633,2072.755,479.979,0
1488767867.849,-14.040,470.311,1906.311,462.450,0
1488767867.850,102.651,333.393,2814.461,752.582,0
1488767867.865,244.358,380.656,3104.743,1726.742,0
1488767867.865,76.515,480.940,2170.296,1095.103,0
1488767867.879,20.409,370.908,2548.068,944.882,0
1488767867.879,213.397,341.434,3501.812,1697.658,0
1488767867.881,149.893,444.751,3227.472,883.983,0
1488767867.881,-39.809,418.923,2514.684,405.287,0
1488767867.895,185.241,335.710,3189.233,427.586,-1
1488767867.895,192.049,392.906,3038.874,468.465,0
1488767867.909,-32.737,462.145,2876.937,451.759,0
1488767867.909,92.394,325.377,3801.266,749.928,0
1488767867.911,229.923,372.277,4064.919,1718.897,0
1488767867.911,66.939,478.294,3136.785,1088.429,0
1488767867.925,22.553,369.523,3543.347,950.613,0
1488767867.925,218.141,349.294,4483.874,1706.572,0
1488767867.939,147.494,445.942,4191.261,884.441,0
1488767867.939,-12.469,446.901,3520.910,438.948,0
1488767867.941,187.090,323.533,4167.335,1405.494,0
1488767867.941,199.557,393.886,4015.199,1455.453,0
1488767867.955,-13.172,473.537,3871.411,1451.212,0
1488767867.955,117.128,336.234,4804.874,1756.932,0
1488767867.969,231.541,368.268,5041.937,2696.374,0
1488767867.969,61.634,477.138,4102.634,2066.781,0
1488767867.971,33.278,380.148,4540.111,1944.658,0
1488767867.971,211.890,337.535,5461.430,2681.559,0
1488767867.985,127.959,429.337,5154.137,1845.609,0
1488767867.985,-38.657,425.384,4494.112,1399.974,0
1488767867.999,187.294,331.546,5159.637,1409.224,0
1488767867.999,201.792,397.950,5001.944,1456.913,0
1488767867.999,-23.186,468.101,4857.715,1447.754,0
1488767868.000,98.105,331.606,5789.468,1757.024,0
1488767868.015,222.055,370.035,6024.762,2702.697,0
1488767868.015,59.889,473.284,5081.129,2070.354,0
1488767868.029,22.034,377.932,5512.614,1932.752,0
1488767868.029,227.266,354.576,6445.979,2701.150,0
1488767868.029,152.838,450.215,6144.061,1862.268,0
1488767868.029,-48.738,416.948,5462.176,1387.637,0
1488767868.045,188.354,337.932,6131.466,1407.528,0
1488767868.045,228.429,420.926,5981.706,1469.059,0
1488767868.059,2.064,491.574,5843.864,1460.752,0
1488767868.059,121.739,347.195,6772.270,1761.760,0
1488767868.059,233.871,373.137,6992.417,2690.263,0
1488767868.059,65.104,478.717,6054.466,2057.775,0
1488767868.075,8.800,371.486,6490.985,1926.508,0
1488767868.075,234.972,362.323,7433.229,2705.389,0
1488767868.089,155.873,446.387,7116.579,1859.592,0
1488767868.089,-25.179,428.241,6459.662,1397.457,0
1488767868.091,191.487,332.305,7115.702,1413.177,0
1488767868.091,204.503,401.473,6941.849,1447.575,0
1488767868.105,-20.986,466.538,6795.723,1429.900,0
1488767868.105,106.524,330.600,7745.417,1747.330,0
1488767868.119,234.647,372.156,7965.055,2684.966,0
1488767868.119,63.259,471.930,7026.924,2054.026,0
1488767868.121,33.055,378.055,7502.506,1949.477,0
1488767868.121,220.512,343.439,8394.074,2688.801,0
1488767868.135,166.317,460.832,8103.401,1866.442,0
1488767868.135,-29.553,426.152,7445.157,1406.483,0
1488767868.149,190.157,337.606,8098.534,1411.044,0
1488767868.149,205.616,401.314,7923.757,1453.916,0
1488767868.151,-12.652,475.414,7795.336,1441.701,0
1488767868.151,99.715,322.422,8737.509,1743.749,0
1488767868.165,216.409,355.489,8935.037,2674.615,0
1488767868.165,50.014,470.246,7992.485,2043.242,0
1488767868.179,-1.971,360.360,8459.092,1920.427,0
1488767868.179,220.312,343.381,9381.959,2691.136,0
1488767868.181,149.583,445.235,9075.190,1857.700,0
1488767868.181,-53.254,413.394,8421.187,1383.406,0
1488767868.195,159.286,313.598,9060.868,1392.099,0
1488767868.195,197.992,403.343,8905.464,1455.500,0
1488767868.209,-14.890,470.760,8780.754,1455.077,0
1488767868.209,119.868,344.662,9741.102,1777.290,0
1488767868.209,231.247,377.021,9936.453,2699.491,0
1488767868.209,68.547,480.461,9002.171,2075.078,0
1488767868.225,15.279,363.709,9477.761,1960.581,0
1488767868.225,223.347,345.331,10374.197,2705.339,0
1488767868.239,168.684,458.678,10057.162,1865.907,0
1488767868.239,-29.037,432.547,9424.914,1416.655,0
1488767868.241,189.360,335.624,10073.062,1429.784,0
1488767868.241,196.506,396.744,9880.245,1448.295,0
1488767868.255,2.124,484.289,9774.357,482.503,0
1488767868.255,114.304,331.447,10715.927,781.226,0
1488767868.269,226.578,368.044,10909.918,1711.591,0
1488767868.269,77.483,489.349,9982.340,1094.714,0
1488767868.271,11.882,369.410,10454.691,963.985,0
1488767868.271,226.397,351.582,11351.514,1724.492,0
1488767868.285,152.074,444.723,11020.730,873.762,0
1488767868.285,-43.329,415.652,10395.359,417.966,0
